index,rtt_ns,server_latency_ns,addr
975,517,0,0x1df8f1c0
976,450,0,0x1e02af00
977,408,0,0x1e0c6c40
978,967,0,0x1e162980
979,798,0,0x1e1fe6c0
980,449,0,0x1e29a400
981,425,0,0x1e336140
982,514,0,0x1e3d1e80
983,414,0,0x1e46dbc0
984,533,0,0x1e509900
985,447,0,0x1e5a5640
986,443,0,0x1e641380
987,417,0,0x1e6dd0c0
988,524,0,0x1e778e00
989,506,0,0x1e814b40
990,510,0,0x1e8b0880
991,425,0,0x1e94c5c0
992,490,0,0x1e9e8300
993,489,0,0x1ea84040
994,503,0,0x1eb1fd80
995,442,0,0x1ebbbac0
996,431,0,0x1ec57800
997,423,0,0x1ecf3540
998,703,0,0x1ed8f280
999,424,0,0x1ee2afc0
