index,rtt_ns,server_latency_ns,addr
324,729,0,0x60af380
325,575,0,0x614b0c0
326,535,0,0x61e6e00
327,734,0,0x6282b40
328,88732,0,0x631e880
329,50738,0,0x63ba5c0
330,746,0,0x6456300
331,1027,0,0x64f2040
332,521,0,0x658dd80
333,788,0,0x6629ac0
334,551,0,0x66c5800
335,939,0,0x6761540
336,585,0,0x67fd280
337,583,0,0x6898fc0
338,720,0,0x6934d00
339,573,0,0x69d0a40
340,746,0,0x6a6c780
341,952,0,0x6b084c0
342,580,0,0x6ba4200
343,599,0,0x6c3ff40
344,964,0,0x6cdbc80
345,532,0,0x6d779c0
346,756,0,0x6e13700
347,991,0,0x6eaf440
348,837,0,0x6f4b180
349,82617,0,0x6fe6ec0
350,625,0,0x7082c00
351,54824,0,0x711e940
352,1011,0,0x71ba680
353,782,0,0x72563c0
354,511,0,0x72f2100
355,748,0,0x738de40
356,533,0,0x7429b80
357,549,0,0x74c58c0
358,624,0,0x7561600
359,758,0,0x75fd340
360,536,0,0x7699080
361,620,0,0x7734dc0
362,745,0,0x77d0b00
363,544,0,0x786c840
364,587,0,0x7908580
365,1052,0,0x79a42c0
366,731,0,0x7a40000
367,778,0,0x7adbd40
368,263,0,0x7b77a80
369,764,0,0x7c137c0
370,589,0,0x7caf500
371,779,0,0x7d4b240
372,535,0,0x7de6f80
373,565,0,0x7e82cc0
374,854,0,0x7f1ea00
375,752,0,0x7fba740
376,599,0,0x8056480
377,858,0,0x80f21c0
378,72457,0,0x818df00
379,75120,0,0x8229c40
380,1251,0,0x82c5980
381,774,0,0x83616c0
382,528,0,0x83fd400
383,810,0,0x8499140
384,544,0,0x8534e80
385,625,0,0x85d0bc0
386,751,0,0x866c900
387,528,0,0x8708640
388,657,0,0x87a4380
389,1246,0,0x88400c0
390,87304,0,0x8977b40
391,592,0,0x8a13880
392,662,0,0x8aaf5c0
393,753,0,0x8b4b300
394,555,0,0x8be7040
395,778,0,0x8c82d80
396,5807,0,0x8d1eac0
397,43222,0,0x8dba800
398,644,0,0x8e56540
399,101712,0,0x8ef2280
400,7089,0,0x8f8dfc0
401,1086,0,0x9029d00
402,1830,0,0x90c5a40
403,2087,0,0x9161780
404,82052,0,0x9299200
405,633,0,0x9334f40
406,621,0,0x93d0c80
407,742,0,0x946c9c0
408,572,0,0x9508700
409,584,0,0x95a4440
410,1649,0,0x9640180
411,995,0,0x96dbec0
412,1032,0,0x9777c00
413,745,0,0x9813940
414,1238,0,0x98af680
415,744,0,0x994b3c0
416,2068,0,0x99e7100
417,836,0,0x9a82e40
418,1662,0,0x9b1eb80
419,783,0,0x9bba8c0
420,857,0,0x9c56600
421,557,0,0x9cf2340
422,861,0,0x9d8e080
423,9468,0,0x9e29dc0
424,598,0,0x9ec5b00
425,136819,0,0x9f61840
426,599,0,0x9ffd580
427,746,0,0xa0992c0
428,834,0,0xa135000
429,963,0,0xa1d0d40
430,256,0,0xa26ca80
431,90853,0,0xa3a4500
432,8131,0,0xa440240
433,1609,0,0xa4dbf80
434,368,0,0xa577cc0
435,70658,0,0xa6af740
436,29558,0,0xa74b480
437,1906,0,0xa7e71c0
438,548,0,0xa882f00
439,49435,0,0xa9ba980
440,50879,0,0xaa566c0
441,503,0,0xaaf2400
442,2023,0,0xab8e140
443,984,0,0xac29e80
444,521,0,0xacc5bc0
445,1155,0,0xad61900
446,521,0,0xadfd640
447,784,0,0xae99380
448,961,0,0xaf350c0
449,1000,0,0xafd0e00
450,726,0,0xb06cb40
451,584,0,0xb108880
452,953,0,0xb1a45c0
453,581,0,0xb240300
454,855,0,0xb2dc040
455,534,0,0xb377d80
456,727,0,0xb413ac0
457,570,0,0xb4af800
458,959,0,0xb54b540
459,549,0,0xb5e7280
460,851,0,0xb682fc0
461,79827,0,0xb71ed00
462,55087,0,0xb7baa40
463,1029,0,0xb856780
464,548,0,0xb8f24c0
465,750,0,0xb98e200
466,543,0,0xba29f40
467,626,0,0xbac5c80
468,740,0,0xbb619c0
469,727,0,0xbbfd700
470,592,0,0xbc99440
471,572,0,0xbd35180
472,735,0,0xbdd0ec0
473,577,0,0xbe6cc00
474,556,0,0xbf08940
475,745,0,0xbfa4680
476,537,0,0xc0403c0
477,1065,0,0xc0dc100
478,734,0,0xc177e40
479,595,0,0xc213b80
480,545,0,0xc2af8c0
481,962,0,0xc34b600
482,860,0,0xc3e7340
483,532,0,0xc483080
484,644,0,0xc51edc0
485,1833,0,0xc5bab00
486,55238,0,0xc6f2580
487,2333,0,0xc78e2c0
488,734,0,0xc82a000
489,651,0,0xc8c5d40
490,591,0,0xc961a80
491,747,0,0xc9fd7c0
492,528,0,0xca99500
493,590,0,0xcb35240
494,586,0,0xcbd0f80
495,731,0,0xcc6ccc0
496,595,0,0xcd08a00
497,487,0,0xcda4740
498,738,0,0xce40480
499,526,0,0xcedc1c0
500,613,0,0xcf77f00
501,574,0,0xd013c40
502,473,0,0xd0af980
503,788,0,0xd14b6c0
504,534,0,0xd1e7400
505,579,0,0xd283140
506,725,0,0xd31ee80
507,574,0,0xd3babc0
508,554,0,0xd456900
509,725,0,0xd4f2640
510,582,0,0xd58e380
511,543,0,0xd62a0c0
512,606,0,0xd6c5e00
513,724,0,0xd761b40
514,562,0,0xd7fd880
515,820,0,0xd8995c0
516,68450,0,0xd935300
517,331,0,0xd9d1040
518,59489,0,0xda6cd80
519,556,0,0xdb08ac0
520,838,0,0xdba4800
521,1140,0,0xdc40540
522,513,0,0xdcdc280
523,16950,0,0xde13d00
524,81685,0,0xdeafa40
525,547,0,0xdf4b780
526,1413,0,0xdfe74c0
527,98548,0,0xe11ef40
528,286,0,0xe1bac80
529,96862,0,0xe2f2700
530,854,0,0xe38e440
531,567,0,0xe42a180
532,743,0,0xe4c5ec0
533,775,0,0xe561c00
534,17088,0,0xe5fd940
535,1078,0,0xe699680
536,729,0,0xe7353c0
537,523,0,0xe7d1100
538,716,0,0xe86ce40
539,1672,0,0xe908b80
540,705,0,0xe9a48c0
541,128500,0,0xea40600
542,3363,0,0xeadc340
543,863,0,0xeb78080
544,750,0,0xec13dc0
