index,rtt_ns,server_latency_ns,addr
536,536,0,0x207ac240
537,755,0,0x20847f80
538,533,0,0x208e3cc0
539,433,0,0x2097fa00
540,535,0,0x20a1b740
541,545,0,0x20ab7480
542,561,0,0x20b531c0
543,528,0,0x20beef00
544,572,0,0x20c8ac40
545,429,0,0x20d26980
546,395,0,0x20dc26c0
547,450,0,0x20e5e400
548,707,0,0x20efa140
549,608,0,0x20f95e80
550,436,0,0x21031bc0
551,801,0,0x210cd900
552,528,0,0x21169640
553,901,0,0x21205380
554,577,0,0x212a10c0
555,509,0,0x2133ce00
556,444,0,0x213d8b40
557,507,0,0x21474880
558,497,0,0x215105c0
559,430,0,0x215ac300
560,553,0,0x21648040
561,483,0,0x216e3d80
562,495,0,0x2177fac0
563,447,0,0x2181b800
564,749,0,0x218b7540
565,672,0,0x21953280
566,522,0,0x219eefc0
567,517,0,0x21a8ad00
568,547,0,0x21b26a40
569,529,0,0x21bc2780
570,580,0,0x21c5e4c0
571,485,0,0x21cfa200
572,583,0,0x21d95f40
573,523,0,0x21e31c80
574,883,0,0x21ecd9c0
575,622,0,0x21f69700
576,522,0,0x22005440
577,420,0,0x220a1180
578,515,0,0x2213cec0
579,520,0,0x221d8c00
580,474,0,0x22274940
581,655,0,0x22310680
582,537,0,0x223ac3c0
583,523,0,0x22448100
584,435,0,0x224e3e40
585,540,0,0x2257fb80
586,542,0,0x2261b8c0
587,530,0,0x226b7600
588,541,0,0x22753340
589,544,0,0x227ef080
590,518,0,0x2288adc0
591,471,0,0x22926b00
592,746,0,0x229c2840
593,543,0,0x22a5e580
594,1084,0,0x22afa2c0
595,639,0,0x22b96000
596,544,0,0x22c31d40
597,522,0,0x22ccda80
598,545,0,0x22d697c0
599,987,0,0x22e05500
600,589,0,0x22ea1240
601,542,0,0x22f3cf80
602,540,0,0x22fd8cc0
603,522,0,0x23074a00
604,531,0,0x23110740
605,531,0,0x231ac480
606,1058,0,0x232481c0
607,534,0,0x232e3f00
608,458,0,0x2337fc40
609,955,0,0x2341b980
610,554,0,0x234b76c0
611,524,0,0x23553400
612,942,0,0x235ef140
613,521,0,0x2368ae80
614,538,0,0x23726bc0
615,514,0,0x237c2900
616,440,0,0x2385e640
617,566,0,0x238fa380
618,493,0,0x239960c0
619,448,0,0x23a31e00
620,924,0,0x23acdb40
621,550,0,0x23b69880
622,540,0,0x23c055c0
623,440,0,0x23ca1300
624,528,0,0x23d3d040
625,509,0,0x23dd8d80
626,455,0,0x23e74ac0
627,516,0,0x23f10800
628,524,0,0x23fac540
629,420,0,0x24048280
630,485,0,0x240e3fc0
631,461,0,0x2417fd00
632,562,0,0x2421ba40
633,443,0,0x242b7780
634,541,0,0x243534c0
635,508,0,0x243ef200
636,430,0,0x2448af40
637,444,0,0x24526c80
638,555,0,0x245c29c0
639,463,0,0x2465e700
640,546,0,0x246fa440
641,537,0,0x24796180
642,538,0,0x24831ec0
643,545,0,0x248cdc00
644,517,0,0x24969940
645,457,0,0x24a05680
646,509,0,0x24aa13c0
647,531,0,0x24b3d100
648,425,0,0x24bd8e40
649,508,0,0x24c74b80
650,460,0,0x24d108c0
651,521,0,0x24dac600
652,448,0,0x24e48340
653,545,0,0x24ee4080
654,525,0,0x24f7fdc0
655,517,0,0x2501bb00
656,532,0,0x250b7840
657,427,0,0x25153580
658,816,0,0x251ef2c0
659,520,0,0x2528b000
660,511,0,0x25326d40
661,876,0,0x253c2a80
662,557,0,0x2545e7c0
663,534,0,0x254fa500
664,554,0,0x25596240
665,539,0,0x25631f80
666,534,0,0x256cdcc0
667,525,0,0x25769a00
668,464,0,0x25805740
669,493,0,0x258a1480
670,442,0,0x2593d1c0
671,515,0,0x259d8f00
672,459,0,0x25a74c40
673,514,0,0x25b10980
674,506,0,0x25bac6c0
675,434,0,0x25c48400
676,541,0,0x25ce4140
677,429,0,0x25d7fe80
678,528,0,0x25e1bbc0
679,501,0,0x25eb7900
680,491,0,0x25f53640
681,434,0,0x25fef380
682,517,0,0x2608b0c0
683,458,0,0x26126e00
684,798,0,0x261c2b40
685,502,0,0x2625e880
686,444,0,0x262fa5c0
687,505,0,0x26396300
688,492,0,0x26432040
689,434,0,0x264cdd80
690,565,0,0x26569ac0
691,503,0,0x26605800
692,470,0,0x266a1540
693,484,0,0x2673d280
694,444,0,0x267d8fc0
695,862,0,0x26874d00
696,543,0,0x26910a40
697,555,0,0x269ac780
