index,rtt_ns,server_latency_ns,addr
911,523,0,0x158d0640
912,611,0,0x1596c380
913,799,0,0x15a080c0
914,570,0,0x15aa3e00
915,848,0,0x15b3fb40
916,48831,0,0x15bdb880
917,756,0,0x15c775c0
918,548,0,0x15d13300
919,609,0,0x15daf040
920,760,0,0x15e4ad80
921,602,0,0x15ee6ac0
922,1206,0,0x15f82800
923,6011,0,0x1601e540
924,777,0,0x160ba280
925,8686,0,0x16155fc0
926,749,0,0x161f1d00
927,866,0,0x1628da40
928,85748,0,0x16329780
929,622,0,0x163c54c0
930,591,0,0x16461200
931,565,0,0x164fcf40
932,819,0,0x16598c80
933,583,0,0x166349c0
934,587,0,0x166d0700
935,566,0,0x1676c440
936,642,0,0x16808180
937,595,0,0x168a3ec0
938,773,0,0x1693fc00
939,43214,0,0x169db940
940,7174,0,0x16a77680
941,763,0,0x16b133c0
942,848,0,0x16baf100
943,9090,0,0x16c4ae40
944,563,0,0x16ce6b80
945,730,0,0x16d828c0
946,93090,0,0x16e1e600
947,994,0,0x16eba340
948,1002,0,0x16f56080
949,572,0,0x16ff1dc0
950,582,0,0x1708db00
951,553,0,0x17129840
952,523,0,0x171c5580
953,801,0,0x172612c0
954,547,0,0x172fd000
955,493,0,0x17398d40
956,1264,0,0x17434a80
957,1454,0,0x174d07c0
958,771,0,0x1756c500
959,559,0,0x17608240
960,609,0,0x176a3f80
961,600,0,0x1773fcc0
962,606,0,0x177dba00
963,805,0,0x17877740
964,25215,0,0x17913480
965,758,0,0x179af1c0
966,625,0,0x17a4af00
967,621,0,0x17ae6c40
968,619,0,0x17b82980
969,590,0,0x17c1e6c0
970,637,0,0x17cba400
971,623,0,0x17d56140
972,616,0,0x17df1e80
973,589,0,0x17e8dbc0
974,12035,0,0x17f29900
975,723,0,0x17fc5640
976,589,0,0x18061380
977,756,0,0x180fd0c0
978,521,0,0x18198e00
979,784,0,0x18234b40
980,594,0,0x182d0880
981,717,0,0x1836c5c0
982,1858,0,0x18408300
983,99902,0,0x184a4040
984,670,0,0x1853fd80
985,600,0,0x185dbac0
986,759,0,0x18677800
987,604,0,0x18713540
988,568,0,0x187af280
989,571,0,0x1884afc0
990,733,0,0x188e6d00
991,25983,0,0x18982a40
992,1511,0,0x18a1e780
993,76794,0,0x18b56200
994,1001,0,0x18bf1f40
995,595,0,0x18c8dc80
996,657,0,0x18d299c0
